anime_id,name,genre,type,episodes,rating,members,synopsis
30139,Manga Doushite Monogatari OVA,"Adventure, Comedy, Kids",OVA,2,5.44,49,
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",TV,305,6.36,169,"An educational program for children featuring various historical events, showing both animation and live action footage. A reoccurring ""older sister"" and the pink mole Mogutan, will take you on a journey through time."
30107,Manga Hajimete Monogatari OVA,"Adventure, Comedy, Historical",OVA,1,5.8,52,
10138,Manga Hajimete Omoshiro Juku,"Adventure, Kids",TV,110,6.68,162,No synopsis has been added for this series yet.  Click here to update this information.
30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",OVA,4,6.11,48,
20241,Manga Hana no Kakarichou,"Comedy, Seinen, Slice of Life",Movie,1,7.33,56,
20183,Manga Ijin Monogatari,Historical,TV,46,6.87,141,
23001,Manga Jinbutsushi,Historical,TV,365,6.91,71,
20231,Manga Kodomo Bunko,"Drama, Fantasy, Kids",TV,51,6.14,84,
33300,Manga Kotowaja Jiten,"Comedy, Historical",TV,88,6.5,37,
11829,Manga Mitokoumon,Historical,TV,46,7.15,169,"Mitokomon is the empror's trusted man with a high sense of justice. He is sent to travel around the country in order to observe the quality of life in each province and run a check on the official's performances and report back to the empror. Along with him are sent two bodyguards, Kaiko (known for his extraordinary power) and Tsuke (known for his amazing swordsmanship). The three men, traveling unknown, face lots of adventure on their journey to bring justice to the citizens and eliminate corruption from the governing system.  (Source: ANN)"
10137,Manga Naruhodo Monogatari,"Adventure, Kids",TV,102,6.74,115,
30198,Manga Naruhodo Monogatari OVA,"Adventure, Kids",OVA,5,6.67,50,
9856,Manga Nihon Emaki,Historical,TV,46,6.17,122,
10709,Manga Nihon Keizai Nyuumon,Drama,TV,25,6.67,86,
11245,Manga Nihonshi,Historical,TV,52,6.2,114,Animated History of Japan.
22509,Manga Nihonshi (NHK Han),Historical,TV,40,7.55,188,
10282,Manga Nippon Mukashibanashi,Historical,TV,12,5.95,174,This series is an anthology of old Japanese tales.  (Source: AniDB)
10285,Manga Nippon Mukashibanashi (Movie),Historical,Movie,1,6.05,110,This series is an anthology of old Japanese tales.  (Source: AniDB)
24683,Manzai Taikouki,"Comedy, Historical, Seinen",Movie,1,5.14,53,
28237,MapleStory Special,"Action, Comedy, Fantasy, Kids",Special,1,5.46,152,Unaired episode of the MapleStory series included on the 9th DVD Volume.
5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids,OVA,1,5.69,137,"Two children, Marin and Yamato, found a mysterious fairy in a park."
16784,Marin X,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.08,76,
6942,Marine Snow no Densetsu,Sci-Fi,Special,1,6.32,184,"This little-known and poorly documented Leiji Matsumoto TV movie, tells the story of the revolution of the people of the ocean which are being invaded by the humans from the surface.  (Source: Senscritique)"
10648,Mars,"Action, Mecha, Sci-Fi, Shounen",OVA,2,6.0,183,Mars is the 1st remake of the franchise and restored the original manga's storyline of a young boy in suspended animation inside a South Sea volcano who awakens a century before his alien masters planned to use his powers to reduce human civilization to a manageable low-tech level.   (Source: The Anime Encyclopedia)
19873,Marude Dameo,"Comedy, Sci-Fi, Shounen",TV,47,6.2,73,
29963,Marude Sekai,Music,Music,1,3.93,79,
16590,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,7.0,115,
33383,Mask Masters,"Action, Adventure",TV,26,8.0,53,
32059,Master of Torque 3,"Action, Sci-Fi",ONA,1,4.83,167,
30781,Matsubara-kun,Comedy,ONA,5,4.59,84,Matsubara-kun commemorates the 60th anniversary of Matsubara's incorporation as a city.  (Source: ANN)
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,ONA,1,3.38,48,
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Fantasy, Magic",ONA,1,4.95,168,
25301,Maya no Isshou,"Drama, Historical, Slice of Life",Movie,1,8.75,66,
10239,Mayutoro The Toons,"Comedy, Fantasy, Kids",TV,33,5.38,76,
29719,Maze Maze Wien,Dementia,Movie,1,5.9,59,
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,6.22,381,"Long time ago, there was peace until the giants decide to wake up after years and years of slumber.The three priestesses sisters who were guarding their shrine had to retreat to seek help and who better to ask Maze for help.   (Source: Maze Of The Haze)"
9821,McDull and Chinese Culture,"Comedy, Historical",TV,5,6.79,90,
9820,"McDull, the Alumni",Comedy,Movie,1,6.38,83,
11711,Me wo Samase Toragorou,Kids,Special,1,5.67,69,
26221,Mebae no Ashita,"Drama, Kids",OVA,1,8.33,45,
31009,Mebuki,"Drama, Kids",OVA,1,7.0,34,
16834,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen",Movie,1,4.31,82,
9334,Mecha☆Afro-kun,Comedy,OVA,1,6.25,183,
6727,Mechakko Dotakon,"Comedy, Sci-Fi",TV,28,6.36,125,"Geeky genius Michiru has already got her Ph.D. in atomic physics (from California university) by the age of 11.  But she still longs for a little brother, so she builds her own. Robot boy Dotakon is soon joined by their little robot sister, Chopiko, and the trio embarks on a series of fantastic adventures fueled by Michiru's inventions."
24259,Mechano: Scientific Attack Force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,3,2.55,120,
25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery,Special,1,4.94,154,
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,4.94,128,
25265,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,"Romance, Slice of Life",Special,1,5.36,232,
26271,Meiji Ishin wo Tsukuriageta Hitobito,"Drama, Historical, Kids, Samurai",OVA,1,5.0,52,
33087,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",Movie,1,6.22,766,
25085,Meiken Lassie Specials,"Adventure, Slice of Life",Special,2,6.38,69,
33079,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music",OVA,9,7.25,44,
4121,Meimon! Daisan Yakyuubu,"Action, Shounen, Sports",TV,40,6.44,214,"Asunaro is a new student at a school with three baseball teams; the first is renowned as being one of the best in the prefecture, but the third, Asunaro’s team, is filled with the rejects and unskilled of the baseball world. As the baseball instructor deems them to be nothing but trash, he informs the team that they will be disbanded in one month – that is, until one of the players begs him to let them play a single game. They’ll be up against the first team, and if they win, they’ll get to take over the title and even work their way towards playing at Koshien Stadium. With the help of Kaido, an ex-member of the first team, Asunaro and his friends will do whatever it takes to show they’re more than meets the eye!  (Source: Anime-Planet)"
30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,39,8.0,42,
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"Kids, Mystery",OVA,1,4.05,67,Sanrio's Hangyodon starring as a detective in the case of the mysterious thief.
21447,Meitantei Rascal,"Adventure, Kids, Mystery",TV,12,5.52,162,
27559,Mellow,"Comedy, School, Seinen",OVA,1,6.23,122,A story about a crossdressing teacher handling a delinquent class.  Based on the same-name seinen manga by Rin Kasahara.
18311,Meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.89,71,
18331,Meoteoldosawa 108 Yogoe,"Action, Adventure, Fantasy, Shounen",Movie,1,5.44,67,
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,5.38,66,
7616,Michi,Drama,Movie,4,8.0,187,"The My Road series—Scarlet Road (2002), White Road (2003), Indigo Road (2006), and the most recent installment Lemon Road (2008)—can be read as meditations on loss and mourning. These poetic films tell their story through motif, character expression, music and montage and require repeated viewing for one to absorb the subtly evoked layers of meaning.  (Source: Midnight Eye)"
16586,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance",Special,1,6.9,126,"Based on Suzuki Kouji's novel Paradise, which won the Japan Fantasy Novel Award in 1991.  (Source: AniDB)"
3846,Microid S,"Action, Sci-Fi",TV,26,6.08,160,"This work focuses on environmental issues from the viewpoint of insects. In a refreshing twist, the central character miniaturizes, unlike the conventional hero who grows ever larger. From this perspective, the world looks different and unfamiliar. This work enables the reader to see that the world around is quickly moving towards destruction.   (Source: en.tezuka.co.jp)"
7751,Midnight Horror School,Comedy,TV,52,6.9,328,"The school has 26 students with each name of them beginning with a letter of the alphabet in order and a color, 3 teachers, 3 classrooms, a library, a cafeteria, a music room, a playroom, a fountain, a skeleton playground, a graveyard and several school staff.   (Source: Wikipedia)"
30723,Midori no Makibao Compilation OVA,"Comedy, Sports",OVA,1,5.56,50,
5994,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports",OVA,10,7.26,138,"The story of students of a baseball team from Midoriyama High School, who will participate in the 66th National Championship Tournament of Senior High School Baseball in Japan."
8522,Midoriyama Koukou Koushien-hen (Movie),"Comedy, School, Sports",Movie,1,6.08,93,"The story of students of a baseball team from Midoriyama High School, who will participate in the 66th National Championship Tournament of Senior High School Baseball in Japan."
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",OVA,1,9.0,47,
27579,Mii-chan no Tenohira,"Drama, Historical",Movie,1,8.33,51,
31268,Miira no Yume,Dementia,Movie,1,2.97,98,
26107,Miitsuketa!,"Drama, Kids",OVA,1,7.67,48,
25661,Mikan Enikki Specials,"Comedy, Shoujo, Slice of Life",Special,2,7.0,116,An extra episode and a special of the Mikan Enikki series included as a bonus on VHS/DVD's.
12259,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery",OVA,1,6.53,105,"Based on Akagawa Jirou's popular book series about hapless detective Katayama Yoshitaro who lives with his sister Harumi and their cat Holmes, which has a sixth sense when it comes to solve mysteries.   In this stand alone OVA the aftershow party of Harumi's acting troupe becomes the showplace of murder and tragedy. Luckily Yoshitaro brought Holmes along.   (Source: AniDB)"
20453,Mikosuri Han-Gekijou,"Comedy, Parody",OVA,1,5.43,60,
29557,Mikuni no Tame Ni,"Historical, Military",Movie,1,4.14,96,
19597,Milk House Dreaming: Ai no Shiki,"Music, Shoujo",OVA,1,4.81,122,"An image video, setting watercolors from Yumiko Kawahara's 1983 manga to a series of 11 pop songs.  (Source: ANN)"
16954,Milky Passion: Dougenzaka - Ai no Shiro,"Josei, Romance",OVA,1,5.47,196,Based on the Milky Passion manga by Morizono Milk.
32402,Mim Mam Mint,Comedy,TV,Unknown,4.1,228,
31582,Mimizu Monogatari,Dementia,Movie,1,3.39,139,
26319,Mimizuku to Tsuki-sama,"Drama, Kids",OVA,1,5.8,43,
26255,Mina no Bousai Mura Dzukuri,"Drama, Kids",OVA,1,5.0,40,
26247,Mina no Egao,"Drama, Kids",OVA,1,6.22,52,
26253,Mina no Mura no Gomi Soudou,"Drama, Kids",OVA,1,5.5,40,
26249,Mina no Mura to Kawa,"Drama, Kids",OVA,1,6.0,42,
26251,Mina no Mura to Mori,"Drama, Kids",OVA,1,6.2,43,
32475,Minami no Kuni kara Kita Tegami,"Kids, Music",Music,1,5.8,43,
25071,Minami no Niji no Lucy Specials,"Adventure, Drama, Slice of Life",Special,2,7.6,93,
29767,Minamo,,Movie,1,4.04,106,
26277,Minamoto no Yoritomo to Bushi no Yononaka,"Drama, Historical, Kids, Samurai",OVA,1,7.67,49,
7452,Mini Moni Yaru no da Pyon!,Comedy,TV,66,4.78,146,
31410,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life",TV,26,6.1,373,An animated flash series of the manga Mini Vanguard.
18275,Mini Yon Soldier Rin!,"Action, Adventure, Mecha, Shounen",OVA,1,4.8,63,"Rin Shiguma, a young boy, is a champion in the sport of mini four-wheel drive (Mini 4WD) racing with his favorite electric model car, Soldier. He wins the Grand Prix race against his rival, Waka, and breaks his record for consecutive wins. However, afterwards, a group of mysterious racers hired by Waka appear before Rin. One of them, Mr. Mecharic, who is both a skilled mechanic and a magician, comes forward as the first one to battle Rin. Rin accepts the challenge, but little does he know what Mr. Mecharic has in store..."
34122,Minna de Bokumetsu Inshu Unten,Drama,Special,1,4.56,48,
30759,Minna de Tonda,"Drama, Kids",OVA,1,7.67,38,
26325,Minna Ichiban!,"Drama, Kids",OVA,1,6.0,41,
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",OVA,6,8.67,41,
23729,Minna Tomodachi,"Comedy, Fantasy, Kids",OVA,1,5.0,41,
25051,Miracle Giants Doumu-kun Special,Sports,Special,1,5.55,73,
16021,Miracle Psychicer Seizan,"Action, Adventure, Fantasy",OVA,5,7.12,97,
5374,Miracle! Mimika,"Kids, Slice of Life",TV,225,5.28,145,
16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,"Action, Adventure, Mecha, Shounen",Movie,1,3.17,82,
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,ONA,6,5.18,282,
29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou","Drama, Kids",OVA,1,8.5,45,
16159,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power",TV,52,5.43,108,A time patroller from the 30th century goes back to the 20th century to stop a meteor from destroying the world.
31001,Mirai Kara no Message,"Drama, Kids",OVA,1,7.75,38,
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,Movie,1,9.0,77,
25053,Mister Ajikko Special,"Comedy, Shounen",Special,1,6.82,119,Youichi vs Ajizukin.
32461,Mitsuami no Kamisama,"Drama, Seinen, Slice of Life",Movie,1,7.16,465,"A lone house stands amidst a barren landscape. Here lives a petite pigtailed girl, unfettered by her loneliness. There is rarely anyone for her to meet and interact with, save for the occasional masked visitors from a place unknown. Her only company is the inanimate objects present around her. They tell tales about themselves, the girl, and the unchanging surroundings they view day in and day out—all the while, she remains oblivious to their sentience.  One day, the monotony is broken when the girl meets someone who offers her a choice capable of altering many fates, including her own.  [Written by MAL Rewrite]"
4096,Mizu no Tane,Historical,Movie,1,5.07,144,"Typically brilliant OKAMOTO Tadanari short film, based on a traditional story retold by MATSUTANI Miyoko, with narration by KISHIDA Kyouko.  (Source: AnimeDB)"
8243,Mizuki Shigeru no Toono Monogatari,"Adventure, Fantasy",Movie,1,7.67,143,
10149,Mo fa a ma,"Adventure, Fantasy",Movie,1,6.18,124,
33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26,7.5,49,
33603,Mo Jing Lieren 2nd Season,"Adventure, Fantasy",ONA,26,7.0,37,
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy",ONA,Unknown,7.25,58,
34519,Mobile Suit Gakuen: G-Reco Koushien,Comedy,Special,9,5.67,94,
33225,Mobile Suit Gundam-san (ONA),"Comedy, Mecha, Parody",ONA,15,6.19,217,
